21-12-2021:10:18:31 INFO     [<ipython-input-1-a24e40b510c8>:52] The user open an signal file path: C:/Users/DELL/Documents/GitHub/Task4-DSP-Interpolation/EMG_Normal.csv
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 5
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:36 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 6
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 7
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 8
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:39 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:39 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:44 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 8
21-12-2021:18:29:44 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:29:44 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:29:44 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:29:44 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:29:45 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:30:06 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:06 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:06 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:12 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:12 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:12 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:13 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:13 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:13 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:13 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:13 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:13 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:14 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:14 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:14 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:14 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:14 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:14 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:15 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:15 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:15 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:16 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:16 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:16 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:17 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:17 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:17 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:17 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:17 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:17 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:18 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:18 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:18 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:20 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:20 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:20 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:21 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:18:30:21 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:21 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:18:30:34 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 2
21-12-2021:18:30:34 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:34 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:30:34 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:30:34 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:30:34 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 10
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:18:30:35 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:43 INFO     [<ipython-input-1-fb42a0980df7>:53] The user open an signal file path: C:/Users/DELL/Documents/GitHub/Task4-DSP-Interpolation/EMG_Normal.csv
21-12-2021:20:58:45 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:20:58:45 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:20:58:45 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:20:58:46 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 2
21-12-2021:20:58:46 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:20:58:46 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:20:58:46 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:20:58:46 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 4
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 0
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:47 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:49 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 4
21-12-2021:20:58:49 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 1
21-12-2021:20:58:49 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:20:58:49 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:20:58:49 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 4
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 5
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:20:58:50 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 4
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:20:58:51 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:00:08 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:00:09 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 2
21-12-2021:21:00:09 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:09 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:00:09 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:21:00:09 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:00:09 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:00:10 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:10 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:10 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:13 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:14 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:14 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:14 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:15 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:16 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:16 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:16 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:19 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:19 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:19 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:19 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:19 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:19 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 1
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:00:44 INFO     [<ipython-input-1-fb42a0980df7>:72] The user has chosen extrapolation model 
21-12-2021:21:03:22 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 2
21-12-2021:21:03:22 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:03:22 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:03:22 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:21:03:22 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:22 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :0
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:23 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :1
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :2
21-12-2021:21:03:37 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:67] The user choose the number of chunks as : 3
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:69] The user choose the number of degree as : 6
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:97] The user has chosen interpolation model 
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:107] The user has chosen overlapping percentage :3
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
21-12-2021:21:03:38 INFO     [<ipython-input-1-fb42a0980df7>:126] modelInterpolation has been done successfuly plotted 
